text,labels
"Kodak  C613 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C703 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C653 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z712 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C513 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CMOS sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z1275 comes with a  1/1.72"" ~ 7.44 x 5.58 mm CCD sensor, which has a diagonal of  9.30 mm 0.37"" and a surface area of 41.52 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V1253 comes with a  1/1.72"" ~ 7.44 x 5.58 mm CCD sensor, which has a diagonal of  9.30 mm 0.37"" and a surface area of 41.52 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z885 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CD703 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  M853 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  ZD710 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z812 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V803 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C610 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C533 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C433 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C503 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V610 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C663 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C743 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z612 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z650 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C875 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V603 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z710 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V570 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  P712 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C643 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C643 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V705 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z730 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C300 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  P880 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z7590 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z760 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C340 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX7525 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  P850 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z700 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C310 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  One comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V550 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  Z740 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C330 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  V530 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C360 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  C530 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS Pro SLR/c comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS753 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS745 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX7590 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS Pro SLR/n comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX7440 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS753 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS Pro SLR/c comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX7590 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS745 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS Pro SLR/n comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX7440 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX7430 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX7630 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX7330 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX6440 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX6330 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS633 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX6200 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX6340 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX6490 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX4530 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX6230 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX4200 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX4330 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS420 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX4900 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX4300 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  LS443 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  CX4230 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS Pro 14n comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX3500 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX3215 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX3600 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX3700 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS760 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak  DX3900 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak mc3 comes with a  1/2"" ~ 6.4 x 4.8 mm CMOS sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS720x comes with a  22.8 x 15.5 mm CCD sensor, which has a diagonal of  27.57 mm 1.09"" and a surface area of 353.40 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC3400 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC3200 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC5000 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC4800 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC3800 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS620x comes with a  22.8 x 15.5 mm CCD sensor, which has a diagonal of  27.57 mm 1.09"" and a surface area of 353.40 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC240 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC215 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS620 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS330 comes with a  18.1 x 13.5 mm CCD sensor, which has a diagonal of  22.58 mm 0.89"" and a surface area of 244.35 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS660 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC280 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC200 plus comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC290 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC265 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC220 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC260 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC220 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC260 comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DC210 plus comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS520 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS560 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS460 comes with a  27.65 x 18.43 mm CCD sensor, which has a diagonal of  33.23 mm 1.31"" and a surface area of 509.59 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Kodak DCS420 comes with a  14 x 9.3 mm CCD sensor, which has a diagonal of  16.80 mm 0.66"" and a surface area of 130.20 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-4000Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-3300Z comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-510Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-420Z comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-410Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica DG-3Z comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  C2 comes with a  1/3.4"" ~ 4.23 x 3.17 mm CMOS sensor, which has a diagonal of  5.29 mm 0.21"" and a surface area of 13.41 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-310Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-500Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-220Z comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-210Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-400Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-200Z comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-25 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Konica  KD-300Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
