text,labels
"Casio ZS30 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"7.70 ZS30 diagonal 1/2.3"" comes mm². 28.46 a mm sensor, mm area CCD 4.62 of ~ a of and 6.16 with x surface 0.3"" a which Casio has",O B-mo O O O O O O O O O O O O O O O O O O O O O O O O B-br O
"4.62 x diagonal 6.16 which comes with mm². mm surface of and of 0.3"" a 1/2.3"" has 7.70 sensor, 28.46 mm CCD ZS30 area a Casio a ~",O O O O O O O O O O O O O O O O O O O O O O B-mo O O B-br O O
"4.62 x diagonal 6.16 which comes with mm². mm surface of and of 0.3"" a 1/2.3"" has 7.70 sensor, 28.46 mm CCD ZS30 area a a ~",O O O O O O O O O O O O O O O O O O O O O O B-mo O O O O
"Casio N50 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm sensor, 6.16 of 7.70 of mm diagonal N50 x surface a a Casio 28.46 4.62 has which CCD area 1/2.3"" comes mm². and with ~ a 0.3""",O O O O O O O O B-mo O O O O B-br O O O O O O O O O O O O O O
"of 4.62 a which area a N50 1/2.3"" has comes 6.16 of mm². sensor, CCD x surface mm 0.3"" Casio 28.46 and with a diagonal ~ 7.70 mm",O O O O O O B-mo O O O O O O O O O O O O B-br O O O O O O O O
"of 4.62 a which area a N50 1/2.3"" has comes 6.16 of mm². sensor, CCD x surface mm 0.3"" Casio 28.46 with a diagonal ~ 7.70 mm",O O O O O O B-mo O O O O O O O O O O O O B-br O O O O O O O
"Casio N5 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"and 4.62 N5 area 0.3"" CCD comes a mm 28.46 which surface x 7.70 with has mm of ~ sensor, 1/2.3"" of a diagonal Casio 6.16 a mm².",O O B-mo O O O O O O O O O O O O O O O O O O O O O B-br O O O
"~ which 1/2.3"" 0.3"" N5 mm CCD x Casio 7.70 a diagonal surface and has of area mm². comes 6.16 28.46 with 4.62 mm a sensor, a of",O O O O B-mo O O O B-br O O O O O O O O O O O O O O O O O O O
"~ which 1/2.3"" 0.3"" N5 CCD x Casio 7.70 a diagonal surface and has of area mm². comes 6.16 28.46 with 4.62 mm a sensor, a of",O O O O B-mo O O B-br O O O O O O O O O O O O O O O O O O O
"Casio ZR700 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"of which 0.3"" sensor, 7.70 a ~ 4.62 and comes mm². a mm has ZR700 area mm 1/2.3"" of with a CMOS Casio 28.46 x diagonal 6.16 surface",O O O O O O O O O O O O O O B-mo O O O O O O O B-br O O O O O
"comes of diagonal ~ sensor, area ZR700 a 1/2.3"" with of which 4.62 surface CMOS 0.3"" a Casio 6.16 mm a and 7.70 x mm 28.46 has mm².",O O O O O O B-mo O O O O O O O O O O B-br O O O O O O O O O O
"comes of diagonal ~ sensor, area ZR700 a 1/2.3"" with of which 4.62 surface CMOS 0.3"" a Casio 6.16 mm and 7.70 x mm 28.46 has mm².",O O O O O O B-mo O O O O O O O O O O B-br O O O O O O O O O
"Casio ZR400 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Casio comes and surface 6.16 CMOS with mm². ~ mm diagonal area ZR400 7.70 has sensor, 1/2.3"" 4.62 mm 28.46 0.3"" of a a a which x of",B-br O O O O O O O O O O O B-mo O O O O O O O O O O O O O O O
"6.16 a comes 1/2.3"" mm². diagonal and area mm x which Casio 4.62 CMOS of 28.46 a ~ sensor, has 0.3"" of surface ZR400 a mm 7.70 with",O O O O O O O O O O O B-br O O O O O O O O O O O B-mo O O O O
"6.16 a comes 1/2.3"" mm². diagonal and area x which Casio 4.62 CMOS of 28.46 a ~ sensor, has 0.3"" of surface ZR400 a mm 7.70 with",O O O O O O O O O O B-br O O O O O O O O O O O B-mo O O O O
"Casio ZR1000 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a CMOS x 6.16 mm². 4.62 7.70 of diagonal ~ 0.3"" ZR1000 Casio comes which sensor, of and area a surface mm has mm with a 1/2.3"" 28.46",O O O O O O O O O O O B-mo B-br O O O O O O O O O O O O O O O
"0.3"" mm². mm and a 28.46 area has comes mm diagonal 7.70 6.16 a Casio of surface sensor, x a which 1/2.3"" of ZR1000 CMOS 4.62 with ~",O O O O O O O O O O O O O O B-br O O O O O O O O B-mo O O O O
"0.3"" mm². mm and a 28.46 area has comes mm diagonal 7.70 6.16 a of surface sensor, x a which 1/2.3"" of ZR1000 CMOS 4.62 with ~",O O O O O O O O O O O O O O O O O O O O O O B-mo O O O O
"Casio N10 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm comes ~ x and mm 0.3"" 6.16 1/2.3"" sensor, mm². a 4.62 7.70 surface of CCD a a N10 has which area with 28.46 of diagonal Casio",O O O O O O O O O O O O O O O O O O O B-mo O O O O O O O B-br
"28.46 Casio mm x which CCD sensor, a 4.62 mm area ~ N10 6.16 7.70 surface diagonal mm². a 1/2.3"" and 0.3"" of a comes with has of",O B-br O O O O O O O O O O B-mo O O O O O O O O O O O O O O O
"28.46 Casio mm x which CCD sensor, a 4.62 mm area ~ N10 6.16 7.70 surface diagonal a 1/2.3"" and 0.3"" of a comes with has of",O B-br O O O O O O O O O O B-mo O O O O O O O O O O O O O O
"Casio ZR300 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a ZR300 which with ~ 4.62 of comes mm². 6.16 1/2.3"" diagonal Casio CMOS of mm a sensor, and a 0.3"" x 7.70 area mm 28.46 has surface",O B-mo O O O O O O O O O O B-br O O O O O O O O O O O O O O O
"with which ~ sensor, CMOS ZR300 of area mm of a diagonal surface has 1/2.3"" a 28.46 x mm². a mm 6.16 and 7.70 Casio 0.3"" comes 4.62",O O O O O B-mo O O O O O O O O O O O O O O O O O O B-br O O O
"with which ~ sensor, CMOS ZR300 area mm of a diagonal surface has 1/2.3"" a 28.46 x mm². a mm 6.16 and 7.70 Casio 0.3"" comes 4.62",O O O O O B-mo O O O O O O O O O O O O O O O O O B-br O O O
"Casio ZS20 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"area has and a 7.70 mm which 0.3"" x 6.16 Casio a comes ZS20 ~ with 28.46 surface diagonal CMOS 4.62 of mm². a of 1/2.3"" sensor, mm",O O O O O O O O O O B-br O O B-mo O O O O O O O O O O O O O O
"4.62 a 28.46 7.70 comes sensor, has surface CMOS ~ mm with mm which a mm². x 1/2.3"" 0.3"" diagonal and of area 6.16 Casio of ZS20 a",O O O O O O O O O O O O O O O O O O O O O O O O B-br O B-mo O
"4.62 a 7.70 comes sensor, has surface CMOS ~ mm with mm which a mm². x 1/2.3"" 0.3"" diagonal and of area 6.16 Casio of ZS20 a",O O O O O O O O O O O O O O O O O O O O O O O B-br O B-mo O
"Casio N20 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Casio surface 6.16 sensor, a of 0.3"" ~ mm². comes mm of which 28.46 a and CCD 4.62 mm diagonal has N20 7.70 a with 1/2.3"" area x",B-br O O O O O O O O O O O O O O O O O O O O B-mo O O O O O O
"0.3"" mm 6.16 7.70 mm ~ CCD comes 28.46 sensor, a Casio N20 and 1/2.3"" which with a x of area 4.62 diagonal surface mm². of a has",O O O O O O O O O O O B-br B-mo O O O O O O O O O O O O O O O
"0.3"" 6.16 7.70 mm ~ CCD comes 28.46 sensor, a Casio N20 and 1/2.3"" which with a x of area 4.62 diagonal surface mm². of a has",O O O O O O O O O O B-br B-mo O O O O O O O O O O O O O O O
"Casio TR150 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"area 28.46 mm comes and sensor, has of with 7.70 TR150 which Casio surface mm². 6.16 1/2.3"" of CMOS a 0.3"" diagonal ~ x 4.62 mm a a",O O O O O O O O O O B-mo O B-br O O O O O O O O O O O O O O O
"7.70 diagonal and area 6.16 comes of x a sensor, ~ a Casio surface 28.46 mm of has 4.62 mm². 1/2.3"" which mm with TR150 0.3"" CMOS a",O O O O O O O O O O O O B-br O O O O O O O O O O O B-mo O O O
"7.70 diagonal and area 6.16 comes of x a sensor, ~ a Casio surface 28.46 mm of has 4.62 mm². 1/2.3"" which mm TR150 0.3"" CMOS a",O O O O O O O O O O O O B-br O O O O O O O O O O B-mo O O O
"Casio ZS150 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"sensor, mm 4.62 28.46 Casio a a x ~ area comes of mm². and has surface with 1/2.3"" 7.70 of 6.16 ZS150 diagonal mm a which 0.3"" CMOS",O O O O B-br O O O O O O O O O O O O O O O O B-mo O O O O O O
"of comes area ~ which mm diagonal CMOS x a a sensor, a 6.16 Casio 4.62 and has mm 1/2.3"" ZS150 mm². 7.70 28.46 0.3"" of surface with",O O O O O O O O O O O O O O B-br O O O O O B-mo O O O O O O O
"of comes area ~ which mm diagonal CMOS x a sensor, a 6.16 Casio 4.62 and has mm 1/2.3"" ZS150 mm². 7.70 28.46 0.3"" of surface with",O O O O O O O O O O O O O B-br O O O O O B-mo O O O O O O O
"Casio Exilim  EX-JE10 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"surface 6.16 of mm 0.3"" 1/2.3"" CCD EX-JE10 area diagonal 4.62 a and with Exilim a x comes a Casio which 7.70 sensor, 28.46 of ~ mm has mm².",O O O O O O O I-mo O O O O O O B-mo O O O O B-br O O O O O O O O O
"with x Casio 7.70 diagonal of and 6.16 mm mm². CCD which 28.46 a ~ a of a has mm 0.3"" sensor, Exilim comes 1/2.3"" EX-JE10 surface 4.62 area",O O B-br O O O O O O O O O O O O O O O O O O O B-mo O O I-mo O O O
"with x Casio 7.70 diagonal of and 6.16 mm mm². CCD which 28.46 a ~ of a has mm 0.3"" sensor, Exilim comes 1/2.3"" EX-JE10 surface 4.62 area",O O B-br O O O O O O O O O O O O O O O O O O B-mo O O I-mo O O O
"Casio ZR20 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"4.62 ZR20 0.3"" a and Casio a 7.70 mm with has which mm². area 1/2.3"" CMOS x 6.16 of diagonal surface sensor, of comes mm ~ a 28.46",O B-mo O O O B-br O O O O O O O O O O O O O O O O O O O O O O
"diagonal of 4.62 with Casio 1/2.3"" 6.16 of mm a mm mm². has sensor, 0.3"" area a 28.46 a and ZR20 CMOS which ~ 7.70 surface x comes",O O O O B-br O O O O O O O O O O O O O O O B-mo O O O O O O O
"diagonal of 4.62 with Casio 1/2.3"" 6.16 mm a mm mm². has sensor, 0.3"" area a 28.46 a and ZR20 CMOS which ~ 7.70 surface x comes",O O O O B-br O O O O O O O O O O O O O O B-mo O O O O O O O
"Casio H50 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"has ~ area of with 1/2.3"" and 6.16 surface of 4.62 Casio CCD 0.3"" sensor, a H50 a a mm². which diagonal comes 7.70 mm x 28.46 mm",O O O O O O O O O O O B-br O O O O B-mo O O O O O O O O O O O
"mm has a x 6.16 CCD 0.3"" 7.70 a of and 28.46 H50 mm 4.62 which of mm². comes surface diagonal with Casio a sensor, area ~ 1/2.3""",O O O O O O O O O O O O B-mo O O O O O O O O O B-br O O O O O
"mm has a x 6.16 CCD 0.3"" 7.70 a and 28.46 H50 mm 4.62 which of mm². comes surface diagonal with Casio a sensor, area ~ 1/2.3""",O O O O O O O O O O O B-mo O O O O O O O O O B-br O O O O O
"Casio ZS6 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm 1/2.3"" x area ~ 7.70 ZS6 has 0.3"" a Casio 6.16 diagonal of 28.46 and surface mm sensor, which of with a mm². comes 4.62 CMOS a",O O O O O O B-mo O O O B-br O O O O O O O O O O O O O O O O O
"which mm². 6.16 ZS6 surface 4.62 a 0.3"" 28.46 and comes Casio 7.70 ~ x of of has CMOS a a 1/2.3"" with area diagonal sensor, mm mm",O O O B-mo O O O O O O O B-br O O O O O O O O O O O O O O O O
"which mm². 6.16 ZS6 surface 4.62 a 0.3"" 28.46 and comes Casio 7.70 ~ x of of has CMOS a a 1/2.3"" with area sensor, mm mm",O O O B-mo O O O O O O O B-br O O O O O O O O O O O O O O O
"Casio N1 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"N1 of which 0.3"" Casio mm². with of mm has ~ surface 28.46 CCD 1/2.3"" 4.62 and a diagonal sensor, 6.16 a x mm a 7.70 area comes",B-mo O O O B-br O O O O O O O O O O O O O O O O O O O O O O O
"6.16 mm sensor, a with of of comes x CCD a mm 1/2.3"" 0.3"" and 7.70 28.46 which area N1 has diagonal ~ Casio mm². surface 4.62 a",O O O O O O O O O O O O O O O O O O O B-mo O O O B-br O O O O
"6.16 mm sensor, a with of of comes x CCD a mm 1/2.3"" 0.3"" and 7.70 28.46 which area N1 has diagonal ~ Casio mm². surface a",O O O O O O O O O O O O O O O O O O O B-mo O O O B-br O O O
"Casio ZR15 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"area has which 1/2.3"" mm mm 28.46 0.3"" 7.70 a 4.62 ZR15 with Casio x diagonal of ~ comes sensor, a CMOS mm². and surface a of 6.16",O O O O O O O O O O O B-mo O B-br O O O O O O O O O O O O O O
"CMOS with Casio 1/2.3"" diagonal ~ and of mm 7.70 mm a has which x a area 28.46 comes surface 0.3"" 6.16 mm². 4.62 a sensor, ZR15 of",O O B-br O O O O O O O O O O O O O O O O O O O O O O O B-mo O
"CMOS with Casio 1/2.3"" diagonal ~ and of mm 7.70 mm a has which x area 28.46 comes surface 0.3"" 6.16 mm². 4.62 a sensor, ZR15 of",O O B-br O O O O O O O O O O O O O O O O O O O O O O B-mo O
"Casio ZS6 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"surface mm 0.3"" comes 1/2.3"" 6.16 x 7.70 with area has and ZS6 which a mm². a sensor, mm 28.46 of 4.62 a CMOS Casio of diagonal ~",O O O O O O O O O O O O B-mo O O O O O O O O O O O B-br O O O
"mm². diagonal of area which mm x has ZS6 CMOS 4.62 0.3"" ~ mm comes a with 6.16 a and of Casio 1/2.3"" sensor, a 7.70 28.46 surface",O O O O O O O O B-mo O O O O O O O O O O O O B-br O O O O O O
"mm². diagonal of area which mm x has ZS6 CMOS 4.62 0.3"" ~ mm comes a with a and of Casio 1/2.3"" sensor, a 7.70 28.46 surface",O O O O O O O O B-mo O O O O O O O O O O O B-br O O O O O O
"Casio TR100 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"6.16 of Casio a with 4.62 7.70 ~ 1/2.3"" has CMOS area mm diagonal sensor, a 0.3"" a mm comes and surface TR100 x which 28.46 of mm².",O O B-br O O O O O O O O O O O O O O O O O O O B-mo O O O O O
"TR100 which and 1/2.3"" surface comes 0.3"" mm of a 4.62 sensor, 28.46 mm². mm 6.16 area Casio diagonal CMOS 7.70 of has ~ with a a x",B-mo O O O O O O O O O O O O O O O O B-br O O O O O O O O O O
"TR100 which and 1/2.3"" surface comes 0.3"" mm of a 4.62 sensor, 28.46 mm². mm 6.16 area Casio diagonal CMOS 7.70 of ~ with a a x",B-mo O O O O O O O O O O O O O O O O B-br O O O O O O O O O
"Casio ZS5 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm 7.70 mm². a mm and a sensor, CCD which 4.62 surface 28.46 6.16 1/2.3"" area with x of ZS5 Casio 0.3"" ~ a of comes has diagonal",O O O O O O O O O O O O O O O O O O O B-mo B-br O O O O O O O
"with sensor, comes x 0.3"" area mm². a 1/2.3"" diagonal surface 4.62 and has 7.70 28.46 a which ZS5 6.16 Casio of mm ~ mm CCD a of",O O O O O O O O O O O O O O O O O O B-mo O B-br O O O O O O O
"with sensor, comes x 0.3"" area mm². a 1/2.3"" diagonal surface 4.62 and has 7.70 28.46 a which ZS5 6.16 Casio of mm mm CCD a of",O O O O O O O O O O O O O O O O O O B-mo O B-br O O O O O O
"Casio ZS100 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a of diagonal x area a a CCD 28.46 of comes 6.16 ZS100 has 0.3"" mm Casio 4.62 7.70 which with 1/2.3"" mm². sensor, mm surface ~ and",O O O O O O O O O O O O B-mo O O O B-br O O O O O O O O O O O
"and diagonal comes ZS100 of 6.16 0.3"" mm of ~ has surface mm mm². area 4.62 7.70 x sensor, 1/2.3"" a with which Casio a a 28.46 CCD",O O O B-mo O O O O O O O O O O O O O O O O O O O B-br O O O O
"and diagonal comes ZS100 of 6.16 0.3"" mm of ~ has surface mm mm². 4.62 7.70 x sensor, 1/2.3"" a with which Casio a a 28.46 CCD",O O O B-mo O O O O O O O O O O O O O O O O O O B-br O O O O
"Casio ZS10 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"which a surface Casio comes sensor, of CCD x 0.3"" area ZS10 28.46 mm of mm with ~ diagonal 7.70 a mm². a 6.16 4.62 1/2.3"" has and",O O O B-br O O O O O O O B-mo O O O O O O O O O O O O O O O O
"of comes diagonal 6.16 mm mm². 7.70 and ~ CCD a with a 28.46 surface area mm sensor, ZS10 x 4.62 1/2.3"" Casio which a 0.3"" has of",O O O O O O O O O O O O O O O O O O B-mo O O O B-br O O O O O
"of comes diagonal 6.16 mm mm². and ~ CCD a with a 28.46 surface area mm sensor, ZS10 x 4.62 1/2.3"" Casio which a 0.3"" has of",O O O O O O O O O O O O O O O O O B-mo O O O B-br O O O O O
"Casio Exilim TRYX comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"28.46 ~ CMOS surface of and diagonal mm area Exilim TRYX a 1/2.3"" a which 7.70 mm². sensor, comes 4.62 mm 0.3"" a Casio has x with 6.16 of",O O O O O O O O O B-mo I-mo O O O O O O O O O O O O B-br O O O O O
"and Casio a ~ Exilim of 28.46 TRYX 1/2.3"" mm². with has 0.3"" a which 4.62 sensor, a 7.70 surface of 6.16 CMOS comes mm mm diagonal x area",O B-br O O B-mo O O I-mo O O O O O O O O O O O O O O O O O O O O O
"and Casio a ~ Exilim of 28.46 TRYX mm². with has 0.3"" a which 4.62 sensor, a 7.70 surface of 6.16 CMOS comes mm mm diagonal x area",O B-br O O B-mo O O I-mo O O O O O O O O O O O O O O O O O O O O
"Casio Exilim QV-R100 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"of 7.70 a and sensor, 4.62 surface of area mm QV-R100 ~ diagonal mm². mm 0.3"" Exilim 6.16 CCD 28.46 Casio a has a 1/2.3"" with which x comes",O O O O O O O O O O I-mo O O O O O B-mo O O O B-br O O O O O O O O
"of QV-R100 a Exilim sensor, mm². diagonal comes area Casio of has CCD 6.16 28.46 mm a surface and mm 1/2.3"" a which 4.62 0.3"" x 7.70 with ~",O I-mo O B-mo O O O O O B-br O O O O O O O O O O O O O O O O O O O
"of QV-R100 a Exilim sensor, mm². diagonal comes area Casio of has 6.16 28.46 mm a surface and mm 1/2.3"" a which 4.62 0.3"" x 7.70 with ~",O I-mo O B-mo O O O O O B-br O O O O O O O O O O O O O O O O O O
"Casio H30 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"x ~ which mm has Casio mm a H30 mm². and sensor, of comes CCD 0.3"" 4.62 diagonal 6.16 with surface a 28.46 area a 1/2.3"" 7.70 of",O O O O O B-br O O B-mo O O O O O O O O O O O O O O O O O O O
"Casio sensor, a CCD comes x with mm and 4.62 has 6.16 7.70 0.3"" H30 1/2.3"" area a of of ~ 28.46 diagonal mm². which mm a surface",B-br O O O O O O O O O O O O O B-mo O O O O O O O O O O O O O
"Casio sensor, a CCD comes x with mm and 4.62 has 7.70 0.3"" H30 1/2.3"" area a of of ~ 28.46 diagonal mm². which mm a surface",B-br O O O O O O O O O O O O B-mo O O O O O O O O O O O O O
"Casio ZS15 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"ZS15 mm ~ 28.46 of a 1/2.3"" 0.3"" diagonal mm². which comes and 7.70 CCD x has sensor, a a 4.62 of surface Casio area mm with 6.16",B-mo O O O O O O O O O O O O O O O O O O O O O O B-br O O O O
"1/2.3"" 0.3"" surface ZS15 CCD Casio has comes a 7.70 of sensor, ~ a mm². a 4.62 diagonal 6.16 x and area with which 28.46 mm mm of",O O O B-mo O B-br O O O O O O O O O O O O O O O O O O O O O O
"1/2.3"" 0.3"" surface ZS15 CCD Casio comes a 7.70 of sensor, ~ a mm². a 4.62 diagonal 6.16 x and area with which 28.46 mm mm of",O O O B-mo O B-br O O O O O O O O O O O O O O O O O O O O O
"Casio ZR100 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"surface a has 7.70 CCD mm of sensor, which mm a diagonal 1/2.3"" Casio 4.62 a area x with ~ 6.16 comes 28.46 mm². of ZR100 and 0.3""",O O O O O O O O O O O O O B-br O O O O O O O O O O O B-mo O O
"area of 6.16 with of comes a which x 4.62 CCD and a mm 1/2.3"" 7.70 ~ 28.46 ZR100 a has sensor, diagonal mm². mm surface 0.3"" Casio",O O O O O O O O O O O O O O O O O O B-mo O O O O O O O O B-br
"area of 6.16 with of comes a which x 4.62 CCD and a mm 1/2.3"" 7.70 ~ 28.46 ZR100 a has sensor, diagonal mm². mm surface Casio",O O O O O O O O O O O O O O O O O O B-mo O O O O O O O B-br
"Casio ZR200 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"0.3"" mm ~ 28.46 ZR200 which and of comes a has 6.16 a area Casio CMOS with mm². surface mm sensor, 7.70 1/2.3"" 4.62 a diagonal x of",O O O O B-mo O O O O O O O O O B-br O O O O O O O O O O O O O
"mm has 6.16 mm². x sensor, a surface and diagonal 4.62 of Casio ZR200 area mm 0.3"" a of ~ CMOS 28.46 with which 1/2.3"" comes 7.70 a",O O O O O O O O O O O O B-br B-mo O O O O O O O O O O O O O O
"mm has 6.16 mm². x sensor, a surface and diagonal 4.62 Casio ZR200 area mm 0.3"" a of ~ CMOS 28.46 with which 1/2.3"" comes 7.70 a",O O O O O O O O O O O B-br B-mo O O O O O O O O O O O O O O
"Casio Z3000 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"1/2.3"" x Casio of has diagonal 4.62 sensor, a CCD mm². surface mm 6.16 comes 0.3"" a ~ of with which and Z3000 28.46 7.70 mm area a",O O B-br O O O O O O O O O O O O O O O O O O O B-mo O O O O O
"mm diagonal sensor, and mm². CCD of 28.46 which Casio comes surface 7.70 0.3"" a 1/2.3"" 4.62 6.16 a has with x ~ of mm a Z3000 area",O O O O O O O O O B-br O O O O O O O O O O O O O O O O B-mo O
"mm diagonal sensor, and mm². CCD of 28.46 which Casio comes surface 7.70 0.3"" a 1/2.3"" 4.62 6.16 a has with x ~ of a Z3000 area",O O O O O O O O O B-br O O O O O O O O O O O O O O O B-mo O
"Casio Z16 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"x Casio Z16 CCD ~ has a which diagonal 4.62 comes with 28.46 mm of 0.3"" area sensor, 6.16 mm surface 1/2.3"" mm². 7.70 a and a of",O B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"has mm area diagonal sensor, with 6.16 mm². comes x 4.62 a 7.70 which CCD ~ 0.3"" 28.46 and a Z16 1/2.3"" of of surface Casio mm a",O O O O O O O O O O O O O O O O O O O O B-mo O O O O B-br O O
